Year,Player,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Drafted..tm.rnd.yr.,BMI,Player_Type,Position_Type,Position,target
2012,1105,22.0,93,1.8796,92.53284348,4.5,90.17,19.0,309.88,7.2,4.15,1056,26.19178127,0,1,1,0
2012,207,22.0,172,1.8034,89.81128926,4.35,85.09,19.0,299.72,6.97,4.23,1064,27.61511144,1,0,15,0
2012,812,22.0,89,1.9558,114.3052772,4.52,91.44,21.0,332.74,7.03,4.32,633,29.88253231,1,0,14,0
2012,699,22.0,150,1.9558,132.9025644,5.0,86.36,28.0,281.94,7.49,4.84,654,34.74437289,0,2,3,0
2012,877,21.0,81,1.8796,118.3876086,4.73,87.63,31.0,309.88,7.39,4.5,631,33.5100731,0,2,2,0
2012,472,23.0,111,1.8796,96.61517481,4.54,86.36,19.0,309.88,6.63,4.12,659,27.34730103,0,1,13,0
2012,83,22.0,106,1.9304,111.583723,4.76,88.9,15.0,289.56,6.96,4.29,697,29.94375287,0,3,6,0
2012,539,22.0,7,1.778,82.55381134,4.39,96.52,11.0,304.8,6.93,4.03,677,26.11401296,1,0,15,0
2012,632,21.0,20,1.778,90.26488163,4.29,97.79,17.0,337.82,6.55,3.97,669,28.55323395,0,1,1,0
2012,930,22.0,111,1.8542,94.34721296,4.66,86.36,12.0,294.64,6.71,3.97,681,27.44201024,0,1,1,0
2012,187,22.0,143,1.9558,120.6555704,4.77,88.9,22.0,304.8,7.07,4.38,709,31.542673,0,2,2,0
2012,247,21.0,130,1.8034,93.44002822,4.53,95.25,15.0,320.04,6.72,4.22,758,28.73087352,0,1,13,0
2012,767,23.0,97,1.9812,145.1495584,5.57,69.85,13.0,241.3,8.03,5.12,762,36.97933358,1,4,9,0
2012,54,22.0,143,1.9304,146.9639279,5.44,58.42,16.0,215.9,7.92,4.8,759,39.43811354,1,4,7,0
2012,952,20.0,68,1.905,95.2543977,4.55,78.74,15.0,307.34,6.99,4.36,775,26.24793097,1,0,15,0
2012,784,25.0,106,1.9558,135.6241186,4.87,87.63,28.0,284.48,7.43,4.41,800,35.45586175,0,2,3,0
2012,135,23.0,10,1.9812,142.4280042,5.14,68.58,30.0,261.62,7.43,4.78,785,36.28597107,1,4,9,0
2012,904,21.0,104,1.9812,128.8202331,4.69,80.01,25.0,276.86,7.57,4.78,801,32.81915855,0,2,2,0
2012,75,23.0,135,1.8542,95.2543977,4.58,86.36,17.0,299.72,7.02,4.25,826,27.70587572,0,1,13,0
2012,348,23.0,8,1.8796,106.594207,4.49,97.79,32.0,314.96,7.19,4.28,809,30.1719049,0,3,8,0
2012,1021,20.0,47,1.9304,97.52235955,4.36,100.33,14.0,337.82,6.88,4.48,805,26.17035312,1,0,15,0
2012,618,23.0,179,1.8288,94.34721296,4.63,88.9,14.0,302.26,6.84,4.13,827,28.2095819,1,0,15,0
2012,1074,25.0,164,1.9558,141.9744118,5.19,74.93,32.0,256.54,7.95,4.84,845,37.11600243,1,4,9,0
2012,855,23.0,118,1.8796,109.3157612,4.65,78.74,21.0,294.64,6.84,4.28,861,30.94225141,0,3,8,0
2012,642,22.0,4,1.8796,101.6046909,4.66,96.52,17.0,297.18,7.15,4.3,855,28.75960297,1,0,15,0
2012,433,21.0,88,1.9304,135.1705263,4.77,66.04,30.0,261.62,7.07,4.53,865,36.27332665,0,2,3,0
2012,140,23.0,81,1.905,145.1495584,5.14,63.5,28.0,256.54,8.22,4.87,890,39.9968472,1,4,7,0
2012,820,21.0,113,2.0066,146.5103355,5.28,72.39,19.0,254.0,7.94,4.95,904,36.3870332,1,4,9,0
2012,323,23.0,116,1.905,111.583723,4.79,81.28,21.0,279.4,7.18,4.4,940,30.74757628,1,0,14,0
2012,318,22.0,142,1.9558,143.3351889,5.32,74.93,34.0,248.92,7.3,4.56,899,37.47174687,1,4,7,0
2012,217,24.0,37,1.7272,81.6466266,4.36,92.71,16.0,304.8,6.5,3.93,925,27.36862551,1,0,11,0
2012,675,22.0,128,1.905,137.4384881,5.38,72.39,19.0,256.54,7.79,4.8,944,37.87201469,1,4,7,0
2012,986,21.0,81,1.8034,104.7798375,4.66,85.09,12.0,302.26,7.46,4.28,913,32.21763001,0,3,8,0
2012,1063,22.0,151,1.778,84.82177319,4.44,88.9,16.0,307.34,6.59,4.03,942,26.8314309,0,1,1,0
2012,716,22.0,116,1.7272,87.99691978,4.35,88.9,15.0,312.42,6.88,4.12,973,29.49729638,1,0,11,0
2012,304,22.0,111,1.8796,111.1301307,4.71,85.09,27.0,289.56,7.03,4.28,990,31.45581574,0,3,8,0
2012,487,22.0,106,1.9558,135.1705263,4.97,91.44,21.0,287.02,7.4,4.41,1038,35.33728027,0,2,3,0
2012,158,24.0,178,1.905,111.1301307,4.41,85.09,23.0,312.42,6.7,4.03,1003,30.62258614,0,3,8,0
2012,554,23.0,37,1.905,136.5313034,4.78,69.85,24.0,269.24,7.32,4.47,1022,37.6220344,0,2,3,0
2012,936,22.0,165,1.778,100.6975061,4.42,91.44,28.0,309.88,7.16,4.31,1019,31.85335647,1,0,11,0
2012,733,22.0,97,1.8542,105.6870222,4.57,92.71,19.0,302.26,7.28,4.22,1080,30.74032878,0,3,8,0
2012,389,23.0,15,1.7526,101.1510985,4.46,91.44,28.0,304.8,6.79,4.16,1074,32.93100531,1,0,11,0
2012,390,23.0,110,1.8796,109.3157612,4.63,90.17,21.0,297.18,6.73,4.03,1108,30.94225141,1,0,4,0
2012,982,23.0,124,1.905,118.8412009,4.88,88.9,34.0,314.96,7.17,4.25,1142,32.74741864,0,2,2,0
2012,250,23.0,26,1.8034,85.72895793,4.33,93.98,15.0,309.88,6.6,4.06,1129,26.3598791,0,1,1,0
2012,828,21.0,83,1.8542,138.7992652,4.8,85.09,36.0,287.02,7.19,4.25,1121,40.37141891,0,2,3,0
2012,1072,22.0,137,1.9558,142.4280042,5.01,76.2,20.0,274.32,7.59,4.6,1167,37.23458391,1,4,9,0
2012,628,22.0,128,1.905,141.5208194,5.31,66.04,29.0,243.84,7.64,4.65,1152,38.99692602,1,4,7,0
2012,33,23.0,39,1.778,99.33672903,4.63,90.17,16.0,297.18,7.01,4.19,1163,31.4229057,1,0,11,0
2013,1116,20.0,68,1.7526,84.36818082,4.5,86.36,4.0,297.18,6.87,4.14,13,27.46711653,0,1,1,0
2013,966,22.0,151,1.8288,92.98643585,4.34,93.98,16.0,317.5,6.76,4.25,32,27.80271293,1,0,15,0
2013,1019,21.0,142,1.7526,97.06876718,4.76,76.2,17.0,279.4,7.13,4.5,28,31.60195128,1,0,11,0
2013,599,23.0,104,1.8796,141.0672271,5.07,68.58,35.0,274.32,7.78,4.84,5,39.92962733,1,4,7,0
2013,402,22.0,62,1.905,136.077711,5.06,76.2,24.0,271.78,7.77,5.0,24,37.49704425,1,4,7,0
2013,745,21.0,142,2.032,117.9340162,4.86,78.74,17.0,287.02,7.09,4.57,57,28.56220167,1,0,14,0
2013,928,24.0,127,1.778,85.27536556,4.39,101.6,17.0,335.28,6.89,4.23,48,26.97491448,0,1,1,0
2013,1176,22.0,111,1.8796,96.61517481,4.75,90.17,11.0,320.04,6.75,4.16,70,27.34730103,0,1,13,0
2013,923,23.0,182,1.9812,139.70645,5.17,80.01,20.0,256.54,7.94,4.91,106,35.59260857,1,4,9,0
2013,766,23.0,19,1.8034,88.90410452,4.63,88.9,12.0,299.72,6.74,4.07,118,27.33617092,0,1,1,0
2013,141,24.0,90,1.8542,151.953444,5.37,74.93,38.0,259.08,8.09,4.91,87,44.19746842,0,2,3,0
2013,9,23.0,36,1.8796,98.42954429,4.54,85.09,9.0,312.42,7.11,4.41,117,27.86086537,1,0,15,0
2013,937,20.0,163,1.8288,91.17206637,4.51,85.09,14.0,297.18,7.15,4.47,129,27.26022097,1,0,15,0
2013,209,22.0,7,1.905,110.6765383,4.5,95.25,18.0,317.5,7.08,4.51,158,30.49759599,1,0,14,0
2013,682,22.0,116,1.7526,88.90410452,4.52,90.17,20.0,309.88,6.87,4.2,186,28.94384323,1,0,11,0
2013,407,22.0,166,1.9304,143.7887813,5.13,57.15,23.0,266.7,7.72,4.65,177,38.58605553,1,4,7,0
2013,609,22.0,73,1.9558,143.3351889,5.37,72.39,20.0,256.54,8.1,4.88,212,37.47174687,1,4,9,0
2013,698,24.0,126,1.8542,109.3157612,4.71,76.2,17.0,294.64,7.58,4.2,205,31.79579071,0,3,8,0
2013,595,21.0,37,1.8542,111.1301307,4.59,82.55,22.0,299.72,6.99,4.24,196,32.32352168,0,3,8,0
2013,787,20.0,174,1.905,87.99691978,4.51,87.63,7.0,309.88,6.65,4.33,215,24.24808861,1,0,15,0
2013,1037,22.0,135,1.9304,140.6136347,5.33,64.77,32.0,243.84,7.83,4.74,259,37.73399752,1,4,0,0
2013,454,21.0,104,1.7272,91.62565874,4.53,85.09,19.0,309.88,6.91,4.12,222,30.71367973,1,0,11,0
2013,915,22.0,113,2.032,139.70645,5.14,76.2,33.0,287.02,7.62,4.68,258,33.83522352,1,4,9,0
2013,1112,22.0,111,1.9558,113.3980925,4.68,90.17,22.0,302.26,6.92,4.32,219,29.64536936,1,0,14,0
2013,1001,21.0,44,1.8288,96.61517481,4.46,91.44,25.0,304.8,7.01,4.25,230,28.88769685,0,1,13,0
2013,917,22.0,97,1.778,97.06876718,4.73,99.06,21.0,317.5,6.85,4.09,253,30.70548776,1,0,11,0
2013,776,25.0,128,2.032,125.6450865,4.62,87.63,38.0,307.34,7.07,4.51,223,30.42973024,0,2,2,0
2013,740,22.0,131,1.778,87.54332741,4.54,87.63,10.0,302.26,6.81,4.27,276,27.69233242,0,1,1,0
2013,441,22.0,22,1.9812,144.2423737,5.29,76.2,28.0,274.32,7.65,4.75,295,36.74821274,1,4,9,0
2013,486,22.0,45,1.8288,96.61517481,4.57,88.9,17.0,314.96,7.02,4.09,309,28.88769685,0,1,13,0
2013,337,22.0,135,1.8542,110.2229459,4.76,83.82,15.0,287.02,7.3,4.26,329,32.05965619,0,3,8,0
2013,1060,23.0,13,1.8796,94.34721296,4.52,82.55,11.0,302.26,7.01,4.32,307,26.70534561,1,0,15,0
2013,1082,21.0,182,1.9304,141.5208194,5.58,72.39,21.0,246.38,7.81,4.76,301,37.97744267,1,4,0,0
2013,98,22.0,181,1.778,83.46099608,4.51,102.87,14.0,335.28,6.82,3.84,316,26.40098013,0,1,1,0
2013,843,22.0,182,1.778,97.06876718,4.66,81.28,15.0,299.72,6.88,4.4,352,30.70548776,1,0,11,0
2013,1130,23.0,170,1.9304,138.7992652,4.95,77.47,32.0,246.38,7.71,4.56,371,37.24710723,1,4,9,0
2013,1033,24.0,104,1.905,141.9744118,5.03,67.31,27.0,259.08,7.93,4.8,343,39.12191617,0,2,3,0
2013,1049,22.0,44,1.8288,85.72895793,4.47,92.71,11.0,312.42,6.91,4.33,368,25.63274509,1,0,15,0
2013,305,22.0,88,1.8288,87.08973504,4.36,90.17,14.0,314.96,6.9,4.21,389,26.03961406,0,1,1,0
2013,1177,23.0,11,1.9558,122.9235323,4.56,87.63,21.0,299.72,7.11,4.26,386,32.13558038,0,2,2,0
2013,367,23.0,135,2.0066,120.6555704,4.72,88.9,14.0,325.12,6.89,4.3,404,29.96579205,0,2,2,0
2013,729,21.0,66,1.905,150.5926668,5.58,57.15,28.0,243.84,7.78,5.1,394,41.49672897,1,4,7,0
2013,131,23.0,38,1.8796,108.8621688,4.68,81.28,21.0,314.96,7.4,4.55,419,30.81386032,0,3,6,0
2013,483,22.0,32,1.9304,139.2528576,5.09,74.93,29.0,276.86,7.48,4.69,447,37.36882981,1,4,7,0
2013,312,22.0,161,1.9304,128.3666407,4.8,80.01,29.0,284.48,7.32,4.32,426,34.44748806,0,2,2,0
2013,808,22.0,59,1.8288,89.35769689,4.56,83.82,12.0,307.34,6.78,4.2,455,26.71772901,0,1,1,0
2013,592,23.0,161,1.778,92.98643585,4.49,80.01,18.0,292.1,6.89,4.31,448,29.41413548,1,0,11,0
2013,623,23.0,88,1.905,140.6136347,5.14,67.31,32.0,264.16,7.16,4.64,459,38.74694572,0,2,3,0
2013,315,21.0,28,1.9304,135.6241186,5.18,64.77,28.0,256.54,7.7,4.74,445,36.39504922,1,4,9,0
2013,324,22.0,132,1.9558,136.9848957,5.08,74.93,25.0,284.48,7.49,4.45,505,35.81160618,1,4,9,0
2013,271,21.0,135,1.778,94.34721296,4.67,93.98,17.0,314.96,6.7,4.11,485,29.84458624,0,1,5,0
2013,690,21.0,165,1.7272,88.45051215,4.48,88.9,17.0,299.72,7.15,4.15,544,29.6493443,1,0,11,0
2013,116,22.0,40,1.905,120.6555704,4.83,78.74,25.0,281.94,7.3,4.4,518,33.24737923,0,2,2,0
2013,844,22.0,149,1.9304,149.2318897,5.23,67.31,22.0,264.16,7.85,4.7,537,40.0467264,0,2,3,0
2013,11,21.0,135,1.7018,78.47148001,4.58,81.28,7.0,297.18,6.81,4.37,560,27.09535248,1,0,15,0
2013,397,22.0,31,1.8034,91.17206637,4.47,96.52,22.0,317.5,6.7,4.15,556,28.03352222,0,1,1,0
2013,350,21.0,3,1.8542,84.82177319,4.54,91.44,4.0,320.04,7.17,4.32,567,24.67142267,0,1,1,0
2013,753,21.0,151,1.9812,138.7992652,5.3,72.39,27.0,269.24,7.4,4.68,550,35.36148773,1,4,9,0
2013,701,21.0,7,1.8034,102.965468,4.37,85.09,31.0,307.34,6.96,4.38,590,31.65974897,1,0,11,0
2013,414,22.0,21,2.0066,138.7992652,5.05,72.39,27.0,294.64,7.59,4.44,573,34.47192619,1,4,9,0
2013,1029,22.0,19,1.7526,82.10021897,4.42,102.87,12.0,325.12,6.89,4.1,956,26.72875319,0,1,1,0
2013,1165,21.0,167,1.7272,97.97595192,4.55,83.82,27.0,309.88,6.7,4.17,1066,32.84235061,1,0,11,0
2013,24,21.0,44,1.8796,109.7693535,4.7,85.09,20.0,309.88,7.16,4.39,1048,31.07064249,0,3,8,0
2013,134,22.0,81,1.8034,87.54332741,4.4,85.09,14.0,302.26,6.71,4.18,1065,26.91776014,0,1,1,0
2013,1038,22.0,163,1.8796,99.33672903,4.59,101.6,19.0,332.74,6.89,4.2,1058,28.11764754,0,1,5,0
2013,1017,22.0,178,1.778,87.54332741,4.52,87.63,11.0,297.18,6.81,4.09,1060,27.69233242,1,0,15,0
2013,823,22.0,37,1.8034,94.34721296,4.55,77.47,15.0,302.26,7.12,4.4,646,29.00981404,1,0,11,0
2013,512,22.0,15,1.8034,87.08973504,4.39,88.9,22.0,322.58,6.82,4.06,627,26.77828988,0,1,1,0
2013,374,22.0,84,1.9558,118.8412009,4.75,88.9,22.0,284.48,7.36,4.52,636,31.06834709,1,0,14,0
2013,1143,22.0,165,1.8034,84.36818082,4.51,90.17,16.0,322.58,6.52,4.02,634,25.94146832,0,1,1,0
2013,1081,22.0,104,1.9812,149.2318897,5.27,57.15,22.0,248.92,7.85,4.96,698,38.01937734,1,4,7,0
2013,429,22.0,40,1.8796,132.448972,5.06,76.2,23.0,261.62,7.61,4.88,703,37.49019672,0,2,3,0
2013,747,22.0,126,1.8034,86.63614267,4.56,82.55,14.0,294.64,6.69,4.06,719,26.63881962,0,1,1,0
2013,1027,22.0,126,1.8542,108.8621688,4.84,83.82,19.0,299.72,6.99,4.2,737,31.66385797,0,3,6,0
2013,809,22.0,56,1.9558,115.6660544,4.78,83.82,22.0,287.02,6.91,4.44,736,30.23827674,0,2,2,0
2013,527,23.0,140,1.905,113.3980925,4.64,105.41,19.0,353.06,7.1,4.32,713,31.24753687,0,3,8,0
2013,622,21.0,144,1.8034,93.44002822,4.38,86.36,22.0,332.74,6.68,4.1,726,28.73087352,1,0,15,0
2013,1064,21.0,6,1.9558,138.7992652,4.71,87.63,31.0,284.48,7.62,4.72,751,36.28593209,1,4,9,0
2013,686,22.0,150,1.8288,97.06876718,4.63,96.52,15.0,307.34,6.78,4.06,743,29.02331984,0,1,5,0
2013,416,23.0,112,1.9304,145.1495584,5.25,71.12,36.0,241.3,7.99,5.09,799,38.95122325,1,4,7,0
2013,1073,22.0,172,1.8542,111.583723,4.88,88.9,36.0,302.26,7.27,4.42,823,32.45545442,1,0,4,0
2013,875,21.0,169,1.9558,139.70645,5.41,59.69,17.0,254.0,7.92,4.84,817,36.52309505,1,4,9,0
2013,316,22.0,92,1.9304,118.8412009,4.84,77.47,20.0,281.94,7.07,4.33,862,31.89131404,0,2,2,0
2013,1011,22.0,31,1.8542,111.1301307,4.65,96.52,29.0,322.58,7.49,4.31,836,32.32352168,0,3,8,0
2013,849,22.0,147,1.905,109.7693535,4.81,78.74,17.0,284.48,7.17,4.43,856,30.24761569,1,0,14,0
2013,1168,22.0,142,1.9558,112.9445001,4.76,77.47,24.0,281.94,7.08,4.47,870,29.52678788,1,0,14,0
2013,579,20.0,164,1.9812,122.0163475,4.83,86.36,24.0,297.18,7.17,4.46,892,31.08575229,0,2,2,0
2013,724,22.0,114,1.9812,137.4384881,4.72,86.36,28.0,299.72,7.31,4.52,869,35.01480648,1,4,9,0
2013,108,23.0,68,1.8796,140.1600423,5.08,63.5,30.0,264.16,7.53,4.67,875,39.67284516,0,2,3,0
2013,612,21.0,117,1.8288,86.63614267,4.54,77.47,8.0,299.72,6.87,4.18,893,25.90399107,0,1,1,0
2013,736,21.0,84,1.8542,104.3262451,4.6,80.01,24.0,299.72,6.75,4.24,902,30.34453055,1,0,11,0
2013,860,23.0,130,1.9304,140.1600423,4.94,83.82,28.0,281.94,7.55,4.65,938,37.61227495,0,2,3,0
2013,785,22.0,117,1.8034,85.72895793,4.45,93.98,20.0,304.8,6.8,4.02,910,26.3598791,1,0,15,0
2013,419,21.0,68,1.8542,96.61517481,4.53,102.87,17.0,340.36,6.99,4.22,967,28.10167395,0,1,5,0
2013,905,22.0,73,1.8288,92.53284348,4.53,83.82,8.0,299.72,6.91,4.01,985,27.66708994,1,0,15,0
2013,244,21.0,10,1.905,115.6660544,4.6,83.82,27.0,302.26,7.14,4.4,978,31.87248761,0,2,2,0
2013,1121,22.0,124,1.9304,121.1091628,4.69,85.09,31.0,302.26,7.08,4.53,972,32.4999269,1,0,14,0
2013,536,22.0,99,1.905,136.9848957,5.08,82.55,28.0,292.1,7.2,4.39,1041,37.74702454,0,2,3,0
2013,211,23.0,64,1.8542,103.8726527,4.55,90.17,20.0,294.64,6.89,4.39,1025,30.21259781,1,0,15,0
2013,1106,24.0,49,1.8796,112.9445001,4.64,93.98,28.0,309.88,6.98,4.4,1039,31.96938008,0,3,8,0
2013,607,22.0,118,1.8542,137.4384881,5.23,57.15,28.0,261.62,7.49,4.51,1014,39.97562069,0,2,3,0
2013,225,22.0,151,1.778,99.7903214,4.54,109.22,27.0,317.5,6.69,4.02,1009,31.56638929,1,0,11,0
2013,20,21.0,56,1.8542,139.2528576,5.15,76.2,37.0,271.78,7.82,4.72,1088,40.50335165,0,2,3,0
2013,593,23.0,88,1.8796,83.91458845,4.61,86.36,10.0,317.5,6.97,4.27,1078,23.75235066,0,1,1,0
2013,1152,21.0,84,1.9812,127.459456,4.96,72.39,23.0,279.4,7.2,4.59,1094,32.4724773,0,2,2,0
2013,1173,22.0,89,1.8542,106.1406146,4.47,86.36,27.0,332.74,6.71,4.18,1122,30.87226152,0,3,8,0
2013,119,23.0,31,1.8542,88.45051215,4.53,91.44,14.0,325.12,6.97,4.12,1117,25.7268846,0,1,1,0
2013,152,21.0,19,1.905,142.4280042,4.99,67.31,31.0,274.32,7.31,4.74,1125,39.24690631,1,4,0,0
2014,1103,21.0,111,1.9812,122.4699399,4.84,81.28,27.0,289.56,7.57,4.55,9,31.20131271,1,0,14,0
2014,357,21.0,174,1.8542,95.70799007,4.49,92.71,19.0,317.5,6.96,4.26,3,27.83780846,0,1,13,0
2014,667,22.0,104,1.9812,123.3771246,4.72,90.17,22.0,327.66,7.2,4.33,15,31.43243354,0,2,2,0
2014,906,23.0,86,1.9812,140.6136347,4.92,90.17,32.0,289.56,7.87,4.5,46,35.8237294,0,2,3,0
2014,898,22.0,111,1.8542,114.7588696,4.71,97.79,26.0,309.88,7.29,4.31,59,33.37898361,0,3,8,0
2014,501,22.0,151,1.9558,139.70645,5.07,77.47,24.0,266.7,7.34,4.47,44,36.52309505,1,4,9,0
2014,1115,23.0,137,1.9304,113.3980925,4.95,81.28,24.0,294.64,6.64,4.15,71,30.43064316,0,3,8,0
2014,751,22.0,27,1.8288,103.8726527,4.58,83.82,18.0,299.72,6.88,4.22,101,31.05766469,1,0,11,0
2014,811,23.0,172,1.7526,87.08973504,4.46,99.06,20.0,309.88,6.77,4.01,115,28.35315255,1,0,15,0
2014,591,22.0,118,1.905,141.9744118,5.31,73.66,30.0,259.08,7.55,4.47,109,39.12191617,1,4,7,0
2014,895,21.0,75,1.8542,113.8516849,4.86,83.82,23.0,294.64,6.98,4.26,134,33.11511813,0,3,6,0
2014,262,20.0,2,2.0066,146.0567431,5.59,69.85,21.0,243.84,7.71,4.84,130,36.27437985,1,4,9,0
2014,978,20.0,26,1.8542,95.70799007,4.43,86.36,16.0,320.04,6.95,4.34,123,27.83780846,1,0,15,0
2014,260,23.0,13,1.9558,149.2318897,5.36,64.77,25.0,231.14,7.7,4.83,149,39.01330607,1,4,7,0
2014,947,22.0,33,1.8288,86.63614267,4.56,92.71,10.0,309.88,7.28,4.32,142,25.90399107,0,1,1,0
2014,106,22.0,132,1.8034,88.45051215,4.59,102.87,10.0,309.88,6.94,4.38,182,27.19670066,0,1,1,0
2014,676,23.0,40,1.9558,108.8621688,4.61,82.55,13.0,302.26,7.33,4.39,160,28.45955458,1,0,15,0
2014,1087,21.0,104,1.8288,92.53284348,4.58,88.9,18.0,294.64,7.04,4.31,180,27.66708994,0,1,13,0
2014,704,22.0,89,1.9304,123.830717,4.92,78.74,22.0,289.56,6.83,4.45,168,33.23026233,0,2,2,0
2014,709,22.0,170,1.8288,86.1825503,4.49,97.79,12.0,325.12,6.9,4.19,192,25.76836808,0,1,1,0
2014,153,21.0,86,1.8288,90.26488163,4.47,86.36,25.0,297.18,6.9,4.07,209,26.98897499,0,1,13,0
2014,657,21.0,4,1.7526,93.89362059,4.69,82.55,19.0,292.1,7.08,4.38,206,30.56824259,1,0,11,0
2014,190,22.0,15,1.9304,137.4384881,5.25,73.66,21.0,274.32,7.57,4.4,216,36.88193951,1,4,7,0
2014,1151,22.0,5,1.8288,137.4384881,5.36,72.39,24.0,251.46,7.93,4.82,201,41.09376594,0,2,3,0
2014,953,21.0,104,1.905,140.6136347,5.18,73.66,42.0,276.86,8.26,4.66,236,38.74694572,1,4,7,0
2014,1142,22.0,178,1.9812,122.9235323,4.77,81.28,22.0,284.48,7.26,4.57,231,31.31687312,0,2,2,0
2014,732,22.0,45,1.8034,84.36818082,4.63,91.44,15.0,307.34,6.98,4.27,260,25.94146832,0,1,1,0
2014,893,23.0,71,1.8542,89.81128926,4.59,88.9,11.0,337.82,6.86,4.3,282,26.12268282,0,1,1,0
2014,583,22.0,98,1.9304,136.9848957,4.92,81.28,22.0,289.56,7.37,4.44,268,36.76021694,1,4,7,0
2014,1172,23.0,111,1.9304,139.70645,5.22,71.12,29.0,269.24,7.65,4.59,298,37.49055238,1,4,7,0
2014,18,22.0,13,1.8288,96.16158244,4.64,81.28,14.0,281.94,7.55,4.5,339,28.75207386,0,1,13,0
2014,68,21.0,59,1.8288,108.8621688,4.74,80.01,23.0,294.64,7.15,4.45,317,32.54951758,0,3,8,0
2014,346,21.0,15,1.905,113.8516849,4.8,87.63,20.0,287.02,7.46,4.31,302,31.37252702,0,2,2,0
2014,722,23.0,68,1.8542,107.5013917,4.64,88.9,22.0,312.42,7.24,4.35,367,31.26805974,0,3,6,0
2014,800,24.0,15,1.905,138.7992652,5.34,66.04,23.0,261.62,7.6,4.46,376,38.24698513,1,4,0,0
2014,1085,23.0,7,1.9558,141.5208194,5.28,66.04,20.0,241.3,7.73,4.65,395,36.99742096,1,4,0,0
2014,174,22.0,122,1.8796,136.9848957,4.91,67.31,20.0,269.24,7.59,4.58,412,38.77410757,0,2,3,0
2014,712,22.0,11,1.905,110.2229459,4.71,82.55,21.0,284.48,7.22,4.2,390,30.37260584,0,3,8,0
2014,730,24.0,14,1.9812,114.3052772,4.58,92.71,17.0,312.42,7.29,4.44,406,29.12122519,1,0,14,0
2014,858,22.0,165,1.7526,86.1825503,4.48,83.82,16.0,304.8,7.12,4.4,405,28.05780721,0,1,1,0
2014,700,24.0,140,1.905,137.8920805,5.03,73.66,28.0,284.48,7.83,4.76,439,37.99700484,0,2,3,0
2014,919,22.0,19,1.9304,116.5732391,4.87,80.01,16.0,294.64,7.23,4.47,443,31.28270117,1,0,14,0
2014,557,22.0,129,1.905,99.33672903,4.42,95.25,20.0,312.42,6.64,3.98,471,27.3728423,1,0,15,0
2014,349,24.0,13,1.8034,87.99691978,4.52,93.98,11.0,312.42,6.8,4.34,469,27.0572304,0,1,1,0
2014,467,21.0,2,1.8542,94.34721296,4.58,83.82,11.0,302.26,7.16,4.16,422,27.44201024,0,1,5,0
2014,175,21.0,5,1.8542,113.3980925,4.76,95.25,23.0,309.88,7.25,4.3,446,32.98318538,0,3,8,0
2014,313,21.0,42,1.8542,96.16158244,4.56,100.33,14.0,312.42,6.82,4.3,433,27.96974121,1,0,15,0
2014,534,23.0,182,1.8542,88.45051215,4.5,77.47,4.0,297.18,6.8,4.08,461,25.7268846,1,0,15,0
2014,48,21.0,167,1.778,85.27536556,4.5,90.17,15.0,302.26,7.14,4.27,511,26.97491448,0,1,1,0
2014,164,22.0,59,1.9558,120.2019781,4.76,80.01,25.0,294.64,7.1,4.26,489,31.42409152,1,0,14,0
2014,32,22.0,68,1.8796,101.1510985,4.63,81.28,13.0,307.34,7.15,4.5,506,28.63121188,1,0,11,0
2014,1161,23.0,161,1.9304,139.2528576,5.04,63.5,25.0,259.08,7.6,4.44,479,37.36882981,1,4,7,0
2014,496,21.0,135,1.9558,120.6555704,4.53,95.25,21.0,314.96,7.27,4.43,475,31.542673,0,2,2,0
2014,604,23.0,12,1.905,112.0373154,4.73,86.36,21.0,297.18,7.31,4.63,539,30.87256643,0,3,8,0
2014,383,20.0,87,1.8796,100.2439138,4.4,100.33,13.0,335.28,7.02,4.3,529,28.37442971,1,0,15,0
2014,493,22.0,113,1.9812,140.1600423,5.37,66.04,28.0,256.54,7.79,4.64,523,35.70816899,1,4,9,0
2014,219,22.0,7,1.8542,120.6555704,4.66,93.98,28.0,307.34,7.55,4.46,566,35.09410925,0,3,8,0
2014,1169,22.0,147,1.9558,143.3351889,5.16,62.23,25.0,248.92,7.87,5.16,598,37.47174687,1,4,7,0
2014,892,22.0,124,1.8288,87.54332741,4.38,92.71,11.0,309.88,6.62,4.04,588,26.17523705,0,1,1,0
2014,954,23.0,8,1.8542,152.8606287,5.47,66.04,32.0,223.52,7.89,4.6,960,44.4613339,0,2,3,0
2014,818,24.0,89,1.8796,118.3876086,4.91,64.77,17.0,289.56,7.8,4.7,1071,33.5100731,0,2,2,0
2014,464,21.0,10,1.9558,150.5926668,4.92,72.39,32.0,287.02,7.8,4.86,1047,39.36905051,1,4,9,0
2014,720,23.0,40,1.7272,83.46099608,4.55,95.25,14.0,314.96,7.26,4.4,1052,27.97681718,0,1,1,0
2014,6,22.0,119,1.8542,129.2738255,4.68,81.28,35.0,294.64,7.11,4.39,1044,37.60083134,0,2,3,0
2014,112,22.0,107,1.9558,142.8815966,5.16,71.12,25.0,274.32,7.92,4.71,630,37.35316539,1,4,9,0
2014,797,22.0,27,1.8542,89.81128926,4.5,92.71,15.0,299.72,7.08,4.2,651,26.12268282,1,0,15,0
